"date","oh_region","icu_current_covid","icu_current_covid_vented","hospitalizations","icu_crci_total","icu_crci_total_vented","icu_former_covid","icu_former_covid_vented"
"2020-11-15","EAST",32,20,41,35,22,3,2
"2020-11-16","EAST",31,20,41,34,22,3,2
"2020-11-17","EAST",30,19,39,33,21,3,2
"2020-11-18","EAST",35,21,41,37,22,2,1
"2020-11-19","EAST",34,24,38,36,25,2,1
"2020-11-20","EAST",32,22,31,33,23,1,1
"2020-11-21","EAST",30,20,33,31,21,1,1
"2020-11-22","EAST",32,19,31,33,20,1,1
"2020-11-23","EAST",34,15,29,35,16,1,1
"2020-11-24","EAST",34,17,26,35,18,1,1
"2020-11-25","EAST",29,16,23,30,17,1,1
"2020-11-26","EAST",29,17,27,31,19,2,2
"2020-11-27","EAST",28,16,32,29,17,1,1
"2020-11-28","EAST",29,19,34,30,20,1,1
"2020-11-29","EAST",33,18,35,34,19,1,1
"2020-11-30","EAST",39,21,38,40,22,1,1
"2020-12-01","EAST",39,19,39,40,20,1,1
"2020-12-02","EAST",40,17,45,44,21,4,4
"2020-12-03","EAST",41,19,50,45,22,4,3
"2020-12-04","EAST",37,17,57,41,21,4,4
"2020-12-05","EAST",38,9,55,42,13,4,4
"2020-12-06","EAST",40,20,57,44,24,4,4
"2020-12-07","EAST",40,22,55,44,26,4,4
"2020-12-08","EAST",42,24,66,46,28,4,4
"2020-12-09","EAST",43,23,64,47,27,4,4
"2020-12-10","EAST",50,23,67,53,24,3,1
"2020-12-11","EAST",48,28,62,51,30,3,2
"2020-12-12","EAST",50,28,58,53,30,3,2
"2020-12-13","EAST",47,31,57,50,33,3,2
"2020-12-14","EAST",50,31,60,53,33,3,2
"2020-12-15","EAST",54,32,58,58,35,4,3
"2020-12-16","EAST",50,34,57,53,36,3,2
"2020-12-17","EAST",45,33,51,48,35,3,2
"2020-12-18","EAST",46,33,48,49,33,3,0
"2020-12-19","EAST",45,32,48,48,34,3,2
"2020-12-20","EAST",47,35,48,49,35,2,0
"2020-12-21","EAST",46,37,51,48,38,2,1
"2020-12-22","EAST",44,34,52,46,35,2,1
"2020-12-23","EAST",45,33,52,47,34,2,1
"2020-12-24","EAST",45,33,57,46,33,1,0
"2020-12-25","EAST",43,33,56,45,34,2,1
"2020-12-26","EAST",42,31,53,44,32,2,1
"2020-12-27","EAST",44,31,54,46,32,2,1
"2020-12-28","EAST",48,31,57,50,32,2,1
"2020-12-29","EAST",55,38,66,56,38,1,0
"2020-12-30","EAST",53,33,67,54,33,1,0
"2020-12-31","EAST",51,33,70,53,33,2,0
"2021-01-01","EAST",53,38,67,55,38,2,0
"2021-01-02","EAST",55,36,74,57,36,2,0
"2021-01-03","EAST",57,37,86,59,37,2,0
"2021-01-04","EAST",61,41,84,63,41,2,0
"2021-01-05","EAST",58,39,78,60,39,2,0
"2021-01-06","EAST",58,35,90,61,36,3,1
"2021-01-07","EAST",58,37,93,61,38,3,1
"2021-01-08","EAST",64,39,99,66,40,2,1
"2021-01-09","EAST",67,46,108,69,47,2,1
"2021-01-10","EAST",68,51,109,71,52,3,1
"2021-01-11","EAST",69,48,114,72,50,3,2
"2021-01-12","EAST",68,51,114,72,52,1,1
"2021-01-13","EAST",72,50,109,75,51,3,1
"2021-01-14","EAST",72,52,118,74,53,2,1
"2021-01-15","EAST",77,55,119,80,56,3,1
"2021-01-16","EAST",81,55,122,83,55,2,0
"2021-01-17","EAST",80,58,122,82,58,2,0
"2021-01-18","EAST",75,47,117,75,47,0,0
"2021-01-19","EAST",74,50,118,75,50,1,0
"2021-01-20","EAST",72,49,110,73,49,1,0
"2021-01-21","EAST",68,53,107,69,53,1,0
"2021-01-22","EAST",70,54,114,71,54,1,0
"2021-01-23","EAST",70,48,109,70,48,0,0
"2021-01-24","EAST",72,50,113,72,50,0,0
"2021-01-25","EAST",69,53,121,70,54,1,1
"2021-01-26","EAST",67,49,116,68,50,1,1
"2021-01-27","EAST",67,46,110,68,47,1,1
"2021-01-28","EAST",65,48,113,68,51,3,3
"2021-01-29","EAST",60,42,99,64,46,4,4
"2021-01-30","EAST",62,43,101,65,45,3,2
"2021-01-31","EAST",63,46,107,66,48,3,2
"2021-02-01","EAST",61,47,101,64,50,3,3
"2021-02-02","EAST",64,50,100,67,53,3,3
"2021-02-03","EAST",66,51,93,68,52,2,1
"2021-02-04","EAST",69,47,88,72,49,3,2
"2021-02-05","EAST",70,56,82,74,58,4,2
"2021-02-06","EAST",71,56,79,76,58,5,2
"2021-02-07","EAST",78,56,90,82,57,4,1
"2021-02-08","EAST",75,55,90,80,57,5,2
"2021-02-09","EAST",70,54,86,74,56,4,2
"2021-02-10","EAST",69,50,85,72,52,3,2
"2021-02-11","EAST",68,48,76,70,50,2,2
"2021-02-12","EAST",62,46,74,64,48,2,2
"2021-02-13","EAST",57,41,77,60,44,3,3
"2021-02-14","EAST",55,43,79,58,46,3,3
"2021-02-15","EAST",55,42,83,59,44,4,2
"2021-02-16","EAST",58,45,86,61,46,3,1
"2021-02-17","EAST",54,42,79,57,43,3,1
"2021-02-18","EAST",53,40,74,57,43,4,3
"2021-02-19","EAST",52,39,62,55,42,3,3
"2021-02-20","EAST",56,40,63,59,43,3,3
"2021-02-21","EAST",59,39,66,63,42,4,3
"2021-02-22","EAST",56,38,61,62,40,6,2
"2021-02-23","EAST",58,36,66,62,38,4,2
"2021-02-24","EAST",57,35,72,62,37,5,2
"2021-02-25","EAST",57,37,72,63,42,6,5
"2021-02-26","EAST",55,37,62,59,40,4,3
"2021-02-27","EAST",60,37,71,65,39,5,2
"2021-02-28","EAST",60,36,74,65,39,5,3
"2021-03-01","EAST",58,33,71,63,35,5,2
"2021-03-02","EAST",52,31,69,56,33,4,2
"2021-03-03","EAST",51,26,79,54,28,3,2
"2021-03-04","EAST",52,30,77,56,32,4,2
"2021-03-05","EAST",46,29,66,49,31,3,2
"2021-03-06","EAST",47,25,68,49,27,2,2
"2021-03-07","EAST",51,26,75,53,28,2,2
"2021-03-08","EAST",55,33,89,57,35,2,2
"2021-03-09","EAST",50,32,77,52,34,2,2
"2021-03-10","EAST",48,31,75,52,34,4,3
"2021-03-11","EAST",55,32,73,59,35,4,3
"2021-03-12","EAST",57,33,74,61,36,4,3
"2021-03-13","EAST",56,37,75,61,39,5,2
"2021-03-14","EAST",58,39,81,62,42,4,3
"2021-03-15","EAST",60,39,83,64,42,4,3
"2021-03-16","EAST",64,41,76,68,44,4,3
"2021-03-17","EAST",64,36,82,68,39,4,3
"2021-03-18","EAST",66,37,85,70,40,4,3
"2021-03-19","EAST",62,43,90,64,45,2,2
"2021-03-20","EAST",63,43,103,65,45,2,2
"2021-03-21","EAST",65,42,101,67,44,2,2
"2021-03-22","EAST",71,42,115,73,44,2,2
"2021-03-23","EAST",73,45,117,75,47,2,2
"2021-03-24","EAST",73,45,117,75,47,2,2
"2021-03-25","EAST",81,45,128,84,47,3,2
"2021-03-26","EAST",84,44,125,87,45,3,1
"2021-03-27","EAST",83,44,142,85,45,2,1
"2021-03-28","EAST",90,48,146,93,49,3,1
"2021-03-29","EAST",86,47,147,88,47,2,0
"2021-03-30","EAST",87,52,159,89,53,2,1
"2021-03-31","EAST",93,54,176,95,55,2,1
"2021-04-01","EAST",98,57,182,100,58,2,1
"2021-04-02","EAST",101,59,185,104,60,3,1
"2021-04-03","EAST",107,65,204,111,66,4,1
"2021-04-04","EAST",114,75,209,116,76,2,1
"2021-04-05","EAST",123,77,223,125,78,2,1
"2021-04-06","EAST",121,75,242,122,76,1,1
"2021-04-07","EAST",125,80,245,127,80,2,0
"2021-04-08","EAST",135,91,251,137,91,2,0
"2021-04-09","EAST",138,91,256,140,91,2,0
"2021-04-10","EAST",135,93,259,139,94,4,1
"2021-04-11","EAST",142,102,258,145,102,3,0
"2021-04-12","EAST",147,101,286,151,102,4,1
"2021-04-13","EAST",152,106,297,157,108,5,2
"2021-04-14","EAST",157,105,300,160,106,3,1
"2021-04-15","EAST",167,113,324,172,115,5,2
"2021-04-16","EAST",168,119,340,175,122,7,3
"2021-04-17","EAST",172,122,337,178,125,6,3
"2021-04-18","EAST",163,116,339,172,121,9,5
"2021-04-19","EAST",170,117,334,178,122,8,5
"2021-04-20","EAST",182,131,333,191,133,9,2
"2021-04-21","EAST",182,138,330,189,140,7,2
"2021-04-22","EAST",184,141,334,192,144,8,3
"2021-04-23","EAST",185,142,339,195,148,10,6
"2021-04-24","EAST",193,144,355,204,150,11,6
"2021-04-25","EAST",198,141,359,210,147,12,6
"2021-04-26","EAST",195,132,367,207,138,12,6
"2021-04-27","EAST",200,141,375,209,143,9,2
"2021-04-28","EAST",198,141,370,207,145,9,4
"2021-04-29","EAST",189,139,372,204,149,15,10
"2021-04-30","EAST",193,141,355,210,150,17,9
"2021-05-01","EAST",190,139,353,207,147,17,8
"2021-05-02","EAST",185,131,361,204,141,19,10
"2021-05-03","EAST",191,121,342,209,132,18,11
"2021-05-04","EAST",193,125,312,209,135,16,10
"2021-05-05","EAST",187,117,295,205,130,18,13
"2021-05-06","EAST",181,117,296,202,131,21,14
"2021-05-07","EAST",171,112,289,188,125,17,13
"2021-05-08","EAST",172,108,284,190,119,18,11
"2021-05-09","EAST",174,94,275,191,106,17,12
"2021-05-10","EAST",173,107,279,188,116,15,9
"2021-05-11","EAST",162,98,274,176,106,14,8
"2021-05-12","EAST",157,103,260,175,114,18,11
"2021-05-13","EAST",156,104,235,174,114,18,10
"2021-05-14","EAST",142,100,233,160,112,18,12
"2021-05-15","EAST",147,97,242,163,109,16,12
"2021-05-16","EAST",149,86,245,164,98,15,12
"2021-05-17","EAST",149,97,229,164,108,15,11
"2021-05-18","EAST",138,90,221,156,104,18,14
"2021-05-19","EAST",133,84,201,153,99,20,15
"2021-05-20","EAST",133,80,199,157,97,24,17
"2021-05-21","EAST",130,81,196,153,97,23,16
"2021-05-22","EAST",124,77,185,147,94,23,17
"2021-05-23","EAST",114,68,179,134,83,20,15
"2021-05-24","EAST",113,79,172,136,96,23,17
"2021-05-25","EAST",112,72,162,136,88,24,16
"2021-05-26","EAST",112,72,141,133,86,21,14
"2021-05-27","EAST",109,72,130,137,92,28,20
"2021-05-28","EAST",98,65,133,128,86,30,21
"2021-05-29","EAST",99,64,130,128,84,29,20
"2021-05-30","EAST",98,55,126,127,73,29,18
"2021-05-31","EAST",94,50,116,120,67,26,17
"2021-06-01","EAST",89,52,113,113,70,24,18
"2021-06-02","EAST",80,50,110,104,65,24,15
"2021-06-03","EAST",77,49,108,101,61,24,12
"2021-06-04","EAST",76,48,89,101,59,25,11
"2021-06-05","EAST",74,49,97,100,57,26,8
"2021-06-06","EAST",72,46,98,96,56,24,10
"2021-06-07","EAST",67,41,85,93,50,26,9
"2021-06-08","EAST",67,45,72,90,52,23,7
"2021-06-09","EAST",64,39,61,89,46,25,7
"2021-06-10","EAST",65,41,57,85,47,20,6
"2021-06-11","EAST",58,34,57,82,43,24,9
"2021-06-12","EAST",62,38,61,81,45,19,7
"2021-06-13","EAST",59,37,62,76,45,17,8
"2021-06-14","EAST",51,31,62,67,38,16,7
"2021-06-15","EAST",49,35,59,68,42,19,7
"2021-06-16","EAST",45,30,60,63,36,18,6
"2021-06-17","EAST",44,27,58,59,34,15,7
"2021-06-18","EAST",43,26,53,59,32,16,6
"2021-06-19","EAST",38,22,58,54,28,16,6
"2021-06-20","EAST",40,22,51,53,27,13,5
"2021-06-21","EAST",34,18,52,49,23,15,5
"2021-06-22","EAST",30,16,46,42,21,12,5
"2021-06-23","EAST",28,14,47,43,18,15,4
"2021-06-24","EAST",22,12,46,39,18,17,6
"2021-06-25","EAST",23,12,38,39,16,16,4
"2021-06-26","EAST",25,9,36,40,13,15,4
"2021-06-27","EAST",24,11,34,40,16,16,5
"2021-06-28","EAST",20,9,30,37,14,17,5
"2021-06-29","EAST",17,9,26,33,15,16,6
"2021-06-30","EAST",16,9,26,29,15,13,6
"2021-07-01","EAST",18,8,23,33,13,15,5
"2021-07-02","EAST",17,7,24,31,11,14,4
"2021-07-03","EAST",17,8,20,29,12,12,4
"2021-07-04","EAST",14,9,18,25,13,11,4
"2021-07-05","EAST",15,10,24,26,15,11,5
"2021-07-06","EAST",14,9,27,25,14,11,5
"2021-07-07","EAST",12,7,27,20,12,8,5
"2021-07-08","EAST",13,6,24,20,9,7,3
"2021-07-09","EAST",9,6,20,17,10,8,4
"2021-07-10","EAST",10,7,24,17,9,7,2
"2021-07-11","EAST",12,6,23,19,9,7,3
"2021-07-12","EAST",12,5,24,18,7,6,2
"2021-07-13","EAST",12,6,27,17,8,5,2
"2021-07-14","EAST",11,6,22,13,7,2,1
"2021-07-15","EAST",9,6,17,11,8,2,2
"2021-07-16","EAST",10,7,15,12,8,2,1
"2021-07-17","EAST",9,4,15,12,5,3,1
"2021-07-18","EAST",9,5,17,12,6,3,1
"2021-07-19","EAST",10,7,14,13,9,3,2
"2021-07-20","EAST",10,4,15,13,6,3,2
"2021-07-21","EAST",10,4,13,13,6,3,2
"2021-07-22","EAST",11,4,14,14,6,3,2
"2021-07-23","EAST",11,5,14,14,7,3,2
"2021-07-24","EAST",11,5,11,14,7,3,2
"2021-07-25","EAST",10,4,10,13,5,3,1
"2021-07-26","EAST",8,3,11,11,4,3,1
"2021-07-27","EAST",5,5,11,8,7,3,2
"2021-07-28","EAST",5,4,11,7,5,2,1
"2021-07-29","EAST",5,5,10,8,5,3,0
"2021-07-30","EAST",5,5,10,7,5,2,0
"2021-07-31","EAST",4,3,9,6,3,2,0
"2021-08-01","EAST",5,3,8,6,3,1,0
"2021-08-02","EAST",5,2,7,5,2,0,0
"2021-08-03","EAST",5,4,8,5,4,0,0
"2021-08-04","EAST",6,4,7,6,4,0,0
"2021-08-05","EAST",7,4,8,7,4,0,0
"2021-08-06","EAST",8,5,8,8,5,0,0
"2021-08-07","EAST",8,4,9,8,4,0,0
"2021-08-08","EAST",9,3,9,10,3,1,0
"2021-08-09","EAST",9,4,8,10,4,1,0
"2021-08-10","EAST",9,6,14,10,6,1,0
"2021-08-11","EAST",8,6,11,8,6,0,0
"2021-08-12","EAST",9,4,8,9,4,0,0
"2021-08-13","EAST",8,3,9,8,3,0,0
"2021-08-14","EAST",9,4,8,9,4,0,0
"2021-08-15","EAST",10,2,10,10,2,0,0
"2021-08-16","EAST",12,5,11,12,5,0,0
"2021-08-17","EAST",12,4,10,12,4,0,0
"2021-08-18","EAST",14,5,11,14,5,0,0
"2021-08-19","EAST",15,6,13,15,6,0,0
"2021-08-20","EAST",15,5,13,15,5,0,0
"2021-08-21","EAST",15,4,21,15,4,0,0
"2021-08-22","EAST",16,5,14,17,5,1,0
"2021-08-23","EAST",16,5,12,17,5,1,0
"2021-08-24","EAST",17,5,12,19,5,2,0
"2021-08-25","EAST",18,6,12,20,6,2,0
"2021-08-26","EAST",17,6,14,18,6,1,0
"2021-08-27","EAST",17,6,13,17,6,0,0
"2021-08-28","EAST",17,6,17,17,6,0,0
"2021-08-29","EAST",17,6,17,17,6,0,0
"2021-08-30","EAST",19,5,18,19,5,0,0
"2021-08-31","EAST",17,5,16,18,5,1,0
"2021-09-01","EAST",16,8,20,17,8,1,0
"2021-09-02","EAST",17,6,21,18,6,1,0
"2021-09-03","EAST",19,7,18,19,7,0,0
"2021-09-04","EAST",22,9,22,23,10,1,1
"2021-09-05","EAST",23,10,25,24,11,1,1
"2021-09-06","EAST",24,10,26,25,11,1,1
"2021-09-07","EAST",24,9,27,25,10,1,1
"2021-09-08","EAST",22,10,23,23,11,1,1
"2021-09-09","EAST",21,9,27,22,10,1,1
"2021-09-10","EAST",22,10,25,23,11,1,1
"2021-09-11","EAST",21,10,22,22,11,1,1
"2021-09-12","EAST",22,11,23,23,11,1,0
"2021-09-13","EAST",26,11,27,27,11,1,0
"2021-09-14","EAST",27,15,24,28,16,1,1
"2021-09-15","EAST",26,10,28,27,11,1,1
"2021-09-16","EAST",30,20,28,31,21,1,1
"2021-09-17","EAST",26,17,20,27,18,1,1
"2021-09-18","EAST",27,21,24,28,22,1,1
"2021-09-19","EAST",27,20,26,28,21,1,1
"2021-09-20","EAST",28,17,28,31,19,3,2
"2021-09-21","EAST",32,18,33,35,19,3,1
"2021-09-22","EAST",31,17,36,34,19,3,2
"2021-09-23","EAST",33,19,40,36,20,3,1
"2021-09-24","EAST",29,16,29,32,17,3,1
"2021-09-25","EAST",30,16,32,32,17,2,1
"2021-09-26","EAST",34,22,37,38,24,4,2
"2021-09-27","EAST",31,20,36,35,21,4,1
"2021-09-28","EAST",29,23,31,32,26,3,3
"2021-09-29","EAST",29,20,33,32,23,3,3
"2021-09-30","EAST",27,20,37,30,23,3,3
"2021-10-01","EAST",28,19,34,31,22,3,3
"2021-10-02","EAST",30,20,36,34,23,4,3
"2021-10-03","EAST",31,20,37,34,22,3,2
"2021-10-04","EAST",30,20,34,33,22,3,2
"2021-10-05","EAST",29,17,33,32,19,3,2
"2021-10-06","EAST",27,14,33,30,16,3,2
"2021-10-07","EAST",30,17,34,32,18,2,1
"2021-10-08","EAST",31,16,29,33,17,2,1
"2021-10-09","EAST",30,17,25,33,19,3,2
"2021-10-10","EAST",31,17,24,35,18,4,1
"2021-10-11","EAST",30,18,34,33,19,3,1
"2021-10-12","EAST",30,17,38,33,18,3,1
"2021-10-13","EAST",30,16,37,34,18,4,2
"2021-10-14","EAST",30,15,33,35,17,5,2
"2021-10-15","EAST",30,19,31,35,22,5,3
"2021-10-16","EAST",29,15,38,33,17,4,2
"2021-10-17","EAST",30,17,43,34,19,4,2
"2021-10-18","EAST",28,17,45,31,19,3,2
"2021-10-19","EAST",27,17,53,29,19,2,2
"2021-10-20","EAST",27,16,42,29,18,2,2
"2021-10-21","EAST",26,14,48,28,16,2,2
"2021-10-22","EAST",25,13,43,28,16,3,3
"2021-10-23","EAST",24,14,42,28,17,4,3
"2021-10-24","EAST",24,13,36,28,16,4,3
"2021-10-25","EAST",24,11,29,28,14,4,3
"2021-10-26","EAST",24,16,26,28,18,4,2
"2021-10-27","EAST",25,17,28,29,20,4,3
"2021-10-28","EAST",23,14,31,27,16,4,2
"2021-10-29","EAST",23,15,38,26,18,3,3
"2021-10-30","EAST",22,13,41,25,15,3,2
"2021-10-31","EAST",20,12,38,23,14,3,2
"2021-11-01","EAST",21,10,40,24,12,3,2
"2021-11-02","EAST",21,10,36,24,12,3,2
"2021-11-03","EAST",22,11,37,25,13,3,2
"2021-11-04","EAST",22,8,15,26,11,4,3
"2021-11-05","EAST",21,9,29,24,12,3,3
"2021-11-06","EAST",20,11,34,23,14,3,3
"2021-11-07","EAST",21,9,44,25,11,4,2
"2021-11-08","EAST",22,8,44,26,11,4,3
"2021-11-09","EAST",25,8,51,29,9,4,1
"2021-11-10","EAST",25,8,54,29,10,4,2
"2021-11-11","EAST",25,10,57,29,12,4,2
"2021-11-12","EAST",23,9,65,27,11,4,2
"2021-11-13","EAST",22,9,56,26,10,4,1
"2021-11-14","EAST",23,10,56,27,12,4,2
"2021-11-15","EAST",21,11,46,24,13,3,2
"2021-11-16","EAST",20,12,48,23,14,3,2
"2021-11-17","EAST",20,12,45,23,14,3,2
"2021-11-18","EAST",19,10,45,22,11,3,1
"2021-11-19","EAST",20,11,42,23,13,3,2
"2021-11-20","EAST",21,12,39,24,14,3,2
"2021-11-21","EAST",20,11,45,23,13,3,2
"2021-11-22","EAST",22,13,49,25,15,3,2
"2021-11-23","EAST",24,15,46,27,17,3,2
"2021-11-24","EAST",24,15,51,28,18,4,3
"2021-11-25","EAST",24,12,46,29,15,5,3
"2021-11-26","EAST",23,13,45,28,16,5,3
"2021-11-27","EAST",25,14,56,30,17,5,3
"2021-11-28","EAST",26,12,58,31,15,5,3
"2021-11-29","EAST",28,13,56,31,16,3,3
"2021-11-30","EAST",33,14,55,36,17,3,3
"2021-12-01","EAST",34,16,56,37,19,3,3
"2021-12-02","EAST",26,13,54,30,15,4,2
"2021-12-03","EAST",34,17,65,38,19,4,2
"2021-12-04","EAST",31,15,60,36,19,5,4
"2021-12-05","EAST",31,17,67,35,21,4,4
"2021-12-06","EAST",33,16,63,37,19,4,3
"2021-12-07","EAST",31,13,58,36,17,5,4
"2021-12-08","EAST",28,14,62,32,18,4,4
"2021-12-09","EAST",27,16,60,32,19,5,3
"2021-12-10","EAST",28,17,77,33,21,5,4
"2021-12-11","EAST",31,17,96,36,20,5,3
"2021-12-12","EAST",32,17,77,37,21,5,4
"2021-12-13","EAST",30,19,73,36,23,6,4
"2021-12-14","EAST",29,20,47,36,23,7,3
"2021-12-15","EAST",29,19,58,36,21,7,2
"2021-12-16","EAST",30,21,78,36,23,6,2
"2021-12-17","EAST",27,20,65,33,22,6,2
"2021-12-18","EAST",29,23,64,32,24,3,1
"2021-12-19","EAST",29,23,72,32,25,3,2
"2021-12-20","EAST",30,23,70,33,24,3,1
"2021-12-21","EAST",31,23,76,35,24,4,1
"2021-12-22","EAST",32,20,79,35,21,3,1
"2021-12-23","EAST",29,18,69,31,19,2,1
"2021-12-24","EAST",27,14,73,30,15,3,1
"2021-12-25","EAST",26,14,87,29,15,3,1
"2021-12-26","EAST",27,16,109,31,18,4,2
"2021-12-27","EAST",31,15,120,35,18,4,3
"2021-12-28","EAST",30,13,141,34,16,4,3
"2021-12-29","EAST",37,15,162,41,18,4,3
"2021-12-30","EAST",42,14,194,46,16,4,2
"2021-12-31","EAST",44,14,228,48,15,4,1
"2022-01-01","EAST",42,15,245,46,16,4,1
"2022-01-02","EAST",44,17,312,48,17,4,0
"2022-01-03","EAST",48,21,328,52,21,4,0
"2022-01-04","EAST",49,18,353,53,18,4,0
"2022-01-05","EAST",49,24,386,53,25,4,1
"2022-01-06","EAST",56,32,433,60,33,4,1
"2022-01-07","EAST",76,40,467,80,41,4,1
"2022-01-08","EAST",83,47,517,88,48,5,1
"2022-01-09","EAST",97,49,540,101,50,4,1
"2022-01-10","EAST",110,53,526,114,54,4,1
"2022-01-11","EAST",116,52,603,121,54,5,2
"2022-01-12","EAST",112,51,628,115,52,3,1
"2022-01-13","EAST",119,57,666,121,58,2,1
"2022-01-14","EAST",123,61,680,125,62,2,1
"2022-01-15","EAST",123,65,692,125,66,2,1
"2022-01-16","EAST",123,66,727,124,66,1,0
"2022-01-17","EAST",120,63,719,121,63,1,0
"2022-01-18","EAST",118,60,684,119,60,1,0
"2022-01-19","EAST",121,49,677,123,49,2,0
"2022-01-20","EAST",119,63,689,122,64,3,1
"2022-01-21","EAST",126,74,677,131,75,5,1
"2022-01-22","EAST",131,80,668,136,81,5,1
"2022-01-23","EAST",127,75,668,133,77,6,2
"2022-01-24","EAST",127,75,654,134,77,7,2
"2022-01-25","EAST",128,75,635,132,77,4,2
"2022-01-26","EAST",121,67,642,127,68,6,1
"2022-01-27","EAST",133,76,619,138,78,5,2
"2022-01-28","EAST",120,77,600,126,80,6,3
"2022-01-29","EAST",126,56,578,133,59,7,3
"2022-01-30","EAST",121,60,602,126,61,5,1
"2022-01-31","EAST",118,63,518,123,66,5,3
"2022-02-01","EAST",113,63,504,117,67,4,4
"2022-02-02","EAST",108,72,504,113,76,5,4
"2022-02-03","EAST",107,65,473,112,67,5,2
"2022-02-04","EAST",102,48,419,108,50,6,2
"2022-02-05","EAST",98,55,433,104,59,6,4
"2022-02-06","EAST",105,58,437,109,60,4,2
"2022-02-07","EAST",102,62,397,106,64,4,2
"2022-02-08","EAST",99,61,351,106,63,7,2
"2022-02-09","EAST",94,56,357,102,60,8,4
"2022-02-10","EAST",90,56,343,98,60,8,4
"2022-02-11","EAST",82,53,279,91,57,9,4
"2022-02-12","EAST",76,40,285,87,44,11,4
"2022-02-13","EAST",74,42,323,83,47,9,5
"2022-02-14","EAST",71,42,295,83,49,12,7
"2022-02-15","EAST",64,40,295,77,47,13,7
"2022-02-16","EAST",62,44,265,75,51,13,7
"2022-02-17","EAST",62,37,257,76,41,14,4
"2022-02-18","EAST",61,43,231,74,50,13,7
"2022-02-19","EAST",61,39,239,71,46,10,7
"2022-02-20","EAST",63,39,238,73,46,10,7
"2022-02-21","EAST",61,31,244,72,39,11,8
"2022-02-22","EAST",62,36,229,73,42,11,6
"2022-02-23","EAST",57,36,218,67,43,10,7
"2022-02-24","EAST",57,31,216,67,37,10,6
"2022-02-25","EAST",59,28,205,67,33,8,5
"2022-02-26","EAST",54,34,193,62,39,8,5
"2022-02-27","EAST",52,27,180,60,32,8,5
"2022-02-28","EAST",53,26,162,60,31,7,5
"2022-03-01","EAST",53,32,170,61,37,8,5
"2022-03-02","EAST",49,24,169,58,28,9,4
"2022-03-03","EAST",49,23,167,59,28,10,5
"2022-03-04","EAST",47,20,131,56,24,9,4
"2022-03-05","EAST",46,22,141,55,27,9,5
"2022-03-06","EAST",44,27,145,56,35,12,8
"2022-03-07","EAST",44,24,139,58,30,14,6
"2022-03-08","EAST",46,26,136,60,33,14,7
"2022-03-09","EAST",50,28,136,65,35,15,7
"2022-03-10","EAST",47,24,145,62,31,15,7
"2022-03-11","EAST",45,22,135,61,28,16,6
"2022-03-12","EAST",43,21,135,58,29,15,8
"2022-03-13","EAST",42,18,140,58,24,16,6
"2022-03-14","EAST",41,20,137,58,27,17,7
"2022-03-15","EAST",40,15,127,54,23,14,8
"2022-03-16","EAST",38,14,124,54,20,16,6
"2022-03-17","EAST",41,18,138,54,25,13,7
"2022-03-18","EAST",37,17,123,49,24,12,7
"2022-03-19","EAST",35,17,135,47,24,12,7
"2022-03-20","EAST",33,15,134,45,22,12,7
"2022-03-21","EAST",35,16,115,46,24,11,8
"2022-03-22","EAST",31,15,121,42,21,11,6
"2022-03-23","EAST",34,16,123,45,23,11,7
"2022-03-24","EAST",36,19,117,47,25,11,6
"2022-03-25","EAST",34,20,104,45,26,11,6
"2022-03-26","EAST",33,23,132,45,31,12,8
"2022-03-27","EAST",33,22,132,44,30,11,8
"2022-03-28","EAST",36,18,139,48,24,12,6
"2022-03-29","EAST",34,20,152,46,28,12,8
"2022-03-30","EAST",34,18,169,47,26,13,8
"2022-03-31","EAST",33,19,149,46,27,13,8
"2022-04-01","EAST",31,20,172,42,28,11,8
"2022-04-02","EAST",31,20,188,43,27,12,7
"2022-04-03","EAST",33,20,235,44,28,11,8
"2022-04-04","EAST",33,21,228,46,29,13,8
"2022-04-05","EAST",32,15,252,45,19,13,4
"2022-04-06","EAST",35,19,233,45,23,10,4
"2022-04-07","EAST",39,19,244,50,23,11,4
"2022-04-08","EAST",39,20,204,48,23,9,3
"2022-04-09","EAST",45,22,235,53,25,8,3
"2022-04-10","EAST",46,18,249,58,22,12,4
"2022-04-11","EAST",45,19,276,58,24,13,5
"2022-04-12","EAST",43,17,272,57,23,14,6
"2022-04-13","EAST",43,17,285,57,20,14,3
"2022-04-14","EAST",46,19,270,58,21,12,2
"2022-04-15","EAST",48,18,309,57,20,9,2
"2022-04-16","EAST",53,19,296,62,21,9,2
"2022-04-17","EAST",56,23,313,65,25,9,2
"2022-04-18","EAST",56,18,337,68,21,12,3
"2022-04-19","EAST",56,22,345,66,26,10,4
"2022-04-20","EAST",61,20,341,71,25,10,5
"2022-04-21","EAST",61,22,321,73,26,12,4
"2022-04-22","EAST",53,19,317,64,22,11,3
"2022-04-23","EAST",54,19,330,65,24,11,5
"2022-04-24","EAST",61,22,332,72,26,11,4
"2022-04-25","EAST",56,22,319,66,27,10,5
"2022-04-26","EAST",56,20,352,68,24,12,4
"2022-04-27","EAST",55,21,343,65,28,10,7
"2022-04-28","EAST",55,20,351,66,27,11,7
"2022-04-29","EAST",51,13,337,61,19,10,6
"2022-04-30","EAST",50,18,348,61,25,11,7
"2022-05-01","EAST",60,16,374,70,23,10,7
"2022-05-02","EAST",55,12,338,63,17,8,5
"2022-05-03","EAST",50,16,327,60,22,10,6
